_id,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
64f6c2a0fba54f7667c87d5a,white,6.4,0.21,0.5,11.6,0.042,45.0,153.0,0.9972,3.15,0.43,8.8,5
64f6c2a0fba54f7667c87d5b,white,7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5
64f6c2a0fba54f7667c87d5c,white,10.2,0.44,0.88,6.2,0.049,20.0,124.0,0.9968,2.99,0.51,9.9,4
64f6c2a0fba54f7667c87d5d,white,6.8,0.57,0.29,2.2,0.04,15.0,77.0,0.9938,3.32,0.74,10.2,5
64f6c2a0fba54f7667c87d5e,white,6.1,0.4,0.31,0.9,0.048,23.0,170.0,0.993,3.22,0.77,9.5,6
64f6c2a0fba54f7667c87d5f,white,5.6,0.245,0.25,9.7,0.032,12.0,68.0,0.994,3.31,0.34,10.5,5
64f6c2a0fba54f7667c87d60,white,6.8,0.18,0.38,1.4,0.038,35.0,111.0,0.9918,3.32,0.59,11.2,7
64f6c2a0fba54f7667c87d61,white,7.0,0.16,0.32,8.3,0.045,38.0,126.0,0.9958,3.21,0.34,9.2,5
64f6c2a0fba54f7667c87d62,white,6.7,0.13,0.29,5.3,0.051,31.0,122.0,0.9944,3.44,0.37,9.7,6
64f6c2a0fba54f7667c87d63,white,6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7
64f6c2a0fba54f7667c87d64,white,5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5
64f6c2a0fba54f7667c87d65,white,7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5
64f6c2a0fba54f7667c87d66,white,5.8,0.26,0.24,9.2,0.044,55.0,152.0,0.9961,3.31,0.38,9.4,5
64f6c2a0fba54f7667c87d67,white,5.7,0.28,0.24,17.5,0.044,60.0,167.0,0.9989,3.31,0.44,9.4,5
64f6c2a0fba54f7667c87d68,white,7.5,0.23,0.36,7.0,0.036,43.0,161.0,0.9938,3.04,0.32,11.0,5
64f6c2a0fba54f7667c87d69,white,7.5,0.27,0.36,7.0,0.036,45.0,164.0,0.9939,3.03,0.33,11.0,5
64f6c2a0fba54f7667c87d6a,white,7.2,0.685,0.21,9.5,0.07,33.0,172.0,0.9971,3.0,0.55,9.1,6
64f6c2a0fba54f7667c87d6b,white,6.2,0.25,0.25,1.4,0.03,35.0,105.0,0.9912,3.3,0.44,11.1,7
64f6c2a0fba54f7667c87d6c,white,6.5,0.19,0.3,0.8,0.043,33.0,144.0,0.9936,3.42,0.39,9.1,6
64f6c2a0fba54f7667c87d6d,white,6.3,0.495,0.22,1.8,0.046,31.0,140.0,0.9929,3.39,,10.4,6
64f6c2a0fba54f7667c87d6e,white,7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5
64f6c2a0fba54f7667c87d6f,white,6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6
64f6c2a0fba54f7667c87d70,white,7.1,0.25,0.32,10.3,0.041,66.0,272.0,0.9969,3.17,0.52,9.1,6
64f6c2a0fba54f7667c87d71,white,6.4,0.17,0.32,2.4,0.048,41.0,200.0,0.9938,3.5,0.5,9.7,6
64f6c2a0fba54f7667c87d72,white,7.1,0.24,0.41,17.8,0.046,39.0,145.0,0.9998,3.32,0.39,8.7,5
64f6c2a0fba54f7667c87d73,white,6.8,0.64,0.08,9.7,0.062,26.0,142.0,0.9972,3.37,0.46,8.9,4
64f6c2a0fba54f7667c87d74,white,8.3,0.28,0.4,7.8,0.041,38.0,194.0,0.9976,3.34,0.51,9.6,6
64f6c2a0fba54f7667c87d75,white,8.2,0.27,0.39,7.8,0.039,49.0,208.0,0.9976,3.31,0.51,9.5,6
64f6c2a0fba54f7667c87d76,white,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6
64f6c2a0fba54f7667c87d77,white,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6
64f6c2a0fba54f7667c87d78,white,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6
64f6c2a0fba54f7667c87d79,white,7.2,0.23,0.38,14.3,0.058,55.0,194.0,0.9979,3.09,0.44,9.0,6
64f6c2a0fba54f7667c87d7a,white,6.8,0.52,0.32,13.2,0.044,54.0,221.0,0.9972,3.27,0.5,9.6,6
64f6c2a0fba54f7667c87d7b,white,7.0,0.26,0.59,1.4,0.037,40.0,120.0,0.9918,3.34,0.41,11.1,7
64f6c2a0fba54f7667c87d7c,white,6.2,0.25,0.21,15.55,0.039,28.0,159.0,0.9982,3.48,0.64,9.6,6
64f6c2a0fba54f7667c87d7d,white,7.3,0.32,0.23,13.7,0.05,49.0,197.0,0.9985,3.2,0.46,8.7,5
64f6c2a0fba54f7667c87d7e,white,7.7,0.31,0.26,7.8,0.031,23.0,90.0,0.9944,3.13,0.5,10.4,5
64f6c2a0fba54f7667c87d7f,white,7.1,0.21,0.37,2.4,0.026,23.0,100.0,0.9903,3.15,0.38,11.4,7
64f6c2a0fba54f7667c87d80,white,6.8,0.24,0.34,2.7,0.047,64.5,218.5,0.9934,3.3,0.58,9.7,6
64f6c2a0fba54f7667c87d81,white,6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5
64f6c2a0fba54f7667c87d82,white,6.1,0.18,0.36,2.0,0.038,20.0,249.5,0.9923,3.37,0.79,11.3,6
64f6c2a0fba54f7667c87d83,white,6.8,0.21,0.27,2.1,0.03,26.0,139.0,0.99,3.16,0.61,12.6,7
64f6c2a0fba54f7667c87d84,white,5.8,0.2,0.27,1.4,0.031,12.0,77.0,0.9905,3.25,0.36,10.9,7
64f6c2a0fba54f7667c87d85,white,5.6,0.19,0.26,1.4,0.03,12.0,76.0,0.9905,3.25,0.37,10.9,7
64f6c2a0fba54f7667c87d86,white,,0.41,0.14,10.4,0.037,18.0,119.0,0.996,3.38,0.45,10.0,5
64f6c2a0fba54f7667c87d87,white,5.9,0.21,0.28,4.6,0.053,40.0,199.0,0.9964,3.72,0.7,10.0,4
64f6c2a0fba54f7667c87d88,white,8.5,0.26,0.21,16.2,0.074,41.0,197.0,0.998,3.02,0.5,9.8,3
64f6c2a0fba54f7667c87d89,white,6.9,0.4,0.56,11.2,0.043,40.0,142.0,0.9975,3.14,0.46,8.7,5
64f6c2a0fba54f7667c87d8a,white,5.8,0.24,0.44,3.5,0.029,5.0,109.0,0.9913,3.53,0.43,11.7,3
64f6c2a0fba54f7667c87d8b,white,5.8,0.24,0.39,1.5,0.054,37.0,158.0,0.9932,3.21,0.52,9.3,6
64f6c2a0fba54f7667c87d8c,white,6.7,0.26,0.39,1.1,0.04,45.0,147.0,0.9935,3.32,0.58,9.6,8
64f6c2a0fba54f7667c87d8d,white,6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7
64f6c2a0fba54f7667c87d8e,white,6.3,0.35,0.3,5.7,0.035,8.0,97.0,0.9927,3.27,0.41,11.0,7
64f6c2a0fba54f7667c87d8f,white,6.4,0.23,0.39,1.8,0.032,23.0,118.0,0.9912,3.32,0.5,11.8,6
64f6c2a0fba54f7667c87d90,white,5.8,0.36,0.38,0.9,0.037,3.0,75.0,0.9904,3.28,0.34,11.4,4
64f6c2a0fba54f7667c87d91,white,6.9,0.115,0.35,5.4,0.048,36.0,108.0,0.9939,3.32,0.42,10.2,6
64f6c2a0fba54f7667c87d92,white,6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5
64f6c2a0fba54f7667c87d93,white,6.9,0.28,0.4,8.2,0.036,15.0,95.0,0.9944,3.17,0.33,10.2,5
64f6c2a0fba54f7667c87d94,white,7.2,0.29,0.4,13.6,0.045,66.0,231.0,0.9977,3.08,0.59,9.6,6
64f6c2a0fba54f7667c87d95,white,6.2,0.24,0.35,1.2,0.038,22.0,167.0,0.9912,3.1,0.48,10.6,6
64f6c2a0fba54f7667c87d96,white,6.9,0.29,0.4,19.45,0.043,36.0,156.0,0.9996,2.93,0.47,8.9,5
64f6c2a0fba54f7667c87d97,white,6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.9965,3.25,0.51,9.2,6
64f6c2a0fba54f7667c87d98,white,,0.58,0.07,6.9,0.043,34.0,149.0,0.9944,3.34,0.57,9.7,5
64f6c2a0fba54f7667c87d99,white,5.3,0.585,,7.1,0.044,34.0,145.0,0.9945,3.34,0.57,9.7,6
64f6c2a0fba54f7667c87d9a,white,5.4,0.59,0.07,7.0,0.045,36.0,147.0,0.9944,3.34,0.57,9.7,6
64f6c2a0fba54f7667c87d9b,white,6.9,0.32,0.26,8.3,0.053,32.0,180.0,0.9965,3.25,0.51,9.2,6
64f6c2a0fba54f7667c87d9c,white,5.2,0.6,0.07,7.0,0.044,33.0,147.0,0.9944,3.33,0.58,9.7,5
64f6c2a0fba54f7667c87d9d,white,5.8,0.25,0.26,13.1,0.051,44.0,148.0,0.9972,3.29,0.38,9.3,5
64f6c2a0fba54f7667c87d9e,white,6.6,0.58,0.3,5.1,0.057,30.0,123.0,0.9949,3.24,0.38,9.0,5
64f6c2a0fba54f7667c87d9f,white,7.0,0.29,0.54,10.7,0.046,59.0,234.0,0.9966,3.05,0.61,9.5,5
64f6c2a0fba54f7667c87da0,white,6.6,0.19,0.41,8.9,0.046,51.0,169.0,0.9954,3.14,0.57,9.8,6
64f6c2a0fba54f7667c87da1,white,6.7,0.2,0.41,9.1,0.044,50.0,166.0,0.9954,3.14,0.58,9.8,6
64f6c2a0fba54f7667c87da2,white,7.7,0.26,0.4,1.1,0.042,9.0,60.0,0.9915,2.89,0.5,10.6,5
64f6c2a0fba54f7667c87da3,white,6.8,0.32,0.34,1.2,0.044,14.0,67.0,0.9919,3.05,0.47,10.6,4
64f6c2a0fba54f7667c87da4,white,7.0,0.3,0.49,4.7,0.036,17.0,105.0,0.9916,3.26,0.68,12.4,7
64f6c2a0fba54f7667c87da5,white,7.0,0.24,0.36,2.8,0.034,22.0,112.0,0.99,3.19,0.38,12.6,8
64f6c2a0fba54f7667c87da6,white,6.1,0.31,0.58,5.0,0.039,36.0,114.0,0.9909,3.3,0.6,12.3,8
64f6c2a0fba54f7667c87da7,white,6.8,0.44,0.37,5.1,0.047,46.0,201.0,0.9938,3.08,0.65,10.5,4
64f6c2a0fba54f7667c87da8,white,6.7,0.34,0.3,15.6,0.054,51.0,196.0,0.9982,3.19,0.49,9.3,5
64f6c2a0fba54f7667c87da9,white,7.1,0.35,0.24,15.4,0.055,46.0,198.0,0.9988,3.12,0.49,8.8,5
64f6c2a0fba54f7667c87daa,white,7.3,0.32,0.25,7.2,0.056,47.0,180.0,0.9961,3.08,0.47,8.8,5
64f6c2a0fba54f7667c87dab,white,6.5,0.28,0.33,15.7,0.053,51.0,190.0,0.9978,3.22,0.51,9.7,6
64f6c2a0fba54f7667c87dac,white,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7
64f6c2a0fba54f7667c87dad,white,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7
64f6c2a0fba54f7667c87dae,white,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7
64f6c2a0fba54f7667c87daf,white,7.2,0.23,0.39,14.2,0.058,49.0,192.0,0.9979,2.98,0.48,9.0,7
64f6c2a0fba54f7667c87db0,white,5.9,0.15,0.31,5.8,0.041,53.0,155.0,0.9945,3.52,0.46,10.5,6
64f6c2a0fba54f7667c87db1,white,7.4,0.28,0.42,19.8,0.066,53.0,195.0,1.0,2.96,0.44,9.1,5
64f6c2a0fba54f7667c87db2,white,6.2,0.28,0.22,7.3,0.041,26.0,157.0,0.9957,3.44,0.64,9.8,7
64f6c2a0fba54f7667c87db3,white,9.1,0.59,0.38,1.6,0.066,34.0,182.0,0.9968,3.23,0.38,8.5,3
64f6c2a0fba54f7667c87db4,white,6.3,0.33,0.27,1.2,0.046,34.0,175.0,0.9934,3.37,0.54,9.4,6
64f6c2a0fba54f7667c87db5,white,8.3,0.39,0.7,10.6,0.045,33.0,169.0,0.9976,3.09,0.57,9.4,5
64f6c2a0fba54f7667c87db6,white,7.2,0.19,0.46,3.8,0.041,82.0,187.0,0.9932,3.19,0.6,11.2,7
64f6c2a0fba54f7667c87db7,white,7.5,0.17,0.44,11.3,0.046,65.0,146.0,0.997,3.17,0.45,10.0,6
64f6c2a0fba54f7667c87db8,white,6.7,0.17,0.5,2.1,0.043,27.0,122.0,0.9923,3.15,0.45,10.3,6
64f6c2a0fba54f7667c87db9,white,6.1,0.41,0.0,1.6,0.063,36.0,87.0,0.9914,3.27,0.67,10.8,6
64f6c2a0fba54f7667c87dba,white,8.3,0.2,0.35,0.9,0.05,12.0,74.0,0.992,3.13,0.38,10.5,6
64f6c2a0fba54f7667c87dbb,white,6.1,0.41,0.0,1.6,0.063,36.0,87.0,0.9914,3.27,0.67,10.8,6
64f6c2a0fba54f7667c87dbc,white,6.0,0.29,0.21,1.3,0.055,42.0,168.0,0.9914,3.32,0.43,11.1,6
64f6c2a0fba54f7667c87dbd,white,7.3,0.41,0.24,6.8,0.057,41.0,163.0,0.9949,3.2,0.41,9.9,6
64f6c2a0fba54f7667c87dbe,white,7.3,0.41,0.24,6.8,0.057,41.0,163.0,0.9949,3.2,0.41,9.9,6
64f6c2a0fba54f7667c87dbf,white,7.2,0.43,0.24,6.7,0.058,40.0,163.0,0.995,3.2,0.41,9.9,5
64f6c2a0fba54f7667c87dc0,white,7.3,0.4,0.24,6.7,0.058,41.0,166.0,0.995,3.2,0.41,9.9,6
64f6c2a0fba54f7667c87dc1,white,6.2,0.33,0.27,4.9,0.036,30.0,134.0,0.9927,3.2,0.42,10.4,7
64f6c2a0fba54f7667c87dc2,white,6.2,0.31,0.26,4.8,0.037,36.0,148.0,0.9928,3.21,0.41,10.4,6
64f6c2a0fba54f7667c87dc3,white,6.1,0.36,0.27,2.1,0.035,16.0,100.0,0.9917,3.4,0.71,11.5,7
64f6c2a0fba54f7667c87dc4,white,5.0,0.55,0.14,8.3,0.032,35.0,164.0,0.9918,3.53,0.51,12.5,8
64f6c2a0fba54f7667c87dc5,white,7.8,0.25,0.41,3.7,0.042,37.0,149.0,0.9954,3.36,0.45,10.0,6
64f6c2a0fba54f7667c87dc6,white,5.7,0.36,0.21,6.7,0.038,51.0,166.0,0.9941,3.29,0.63,10.0,6
64f6c2a0fba54f7667c87dc7,white,5.8,0.34,0.21,6.6,0.04,50.0,167.0,0.9941,3.29,0.62,10.0,5
64f6c2a0fba54f7667c87dc8,white,6.8,0.28,0.6,1.1,0.132,42.0,127.0,0.9934,3.09,0.44,9.1,6
64f6c2a0fba54f7667c87dc9,white,6.8,0.25,0.34,4.7,0.031,34.0,134.0,0.9927,3.21,0.38,10.6,6
64f6c2a0fba54f7667c87dca,white,6.6,0.24,0.35,7.7,0.031,36.0,135.0,0.9938,3.19,0.37,10.5,5
64f6c2a0fba54f7667c87dcb,white,5.9,0.3,0.47,7.85,0.03,19.0,133.0,0.9933,3.52,0.43,11.5,7
64f6c2a0fba54f7667c87dcc,white,6.1,0.125,0.25,3.3,0.04,10.0,69.0,0.9934,3.54,0.59,10.1,6
64f6c2a0fba54f7667c87dcd,white,6.0,0.1,0.24,1.1,0.041,15.0,65.0,0.9927,3.61,0.61,10.3,7
64f6c2a0fba54f7667c87dce,white,6.6,0.24,0.35,7.7,0.031,36.0,135.0,0.9938,3.19,0.37,10.5,5
64f6c2a0fba54f7667c87dcf,white,6.8,0.25,0.34,4.7,0.031,34.0,134.0,0.9927,3.21,0.38,10.6,6
64f6c2a0fba54f7667c87dd0,white,6.8,0.28,0.44,9.3,0.031,35.0,137.0,0.9946,3.16,0.36,10.4,6
64f6c2a0fba54f7667c87dd1,white,8.3,0.41,0.51,2.0,0.046,11.0,207.0,0.993,3.02,0.55,11.4,5
64f6c2a0fba54f7667c87dd2,white,7.5,0.27,0.31,5.8,0.057,131.0,313.0,0.9946,3.18,0.59,10.5,5
64f6c2a0fba54f7667c87dd3,white,7.9,0.26,0.41,15.15,0.04,38.0,216.0,0.9976,2.96,0.6,10.0,6
64f6c2a0fba54f7667c87dd4,white,6.4,0.34,0.23,6.3,0.039,37.0,143.0,0.9944,3.19,0.65,10.0,6
64f6c2a0fba54f7667c87dd5,white,6.5,0.28,0.35,15.4,0.042,55.0,195.0,0.9978,3.23,0.5,9.6,6
64f6c2a0fba54f7667c87dd6,white,7.2,0.21,0.41,1.3,0.036,33.0,85.0,0.992,3.17,0.51,10.4,5
64f6c2a0fba54f7667c87dd7,white,6.4,0.32,0.35,4.8,0.03,34.0,101.0,0.9912,3.36,0.6,12.5,8
64f6c2a0fba54f7667c87dd8,white,6.8,0.24,0.34,4.6,0.032,37.0,135.0,0.9927,3.2,0.39,10.6,5
64f6c2a0fba54f7667c87dd9,white,6.3,0.23,0.3,1.8,0.033,16.0,91.0,0.9906,3.28,0.4,11.8,6
64f6c2a0fba54f7667c87dda,white,6.5,0.28,0.34,9.9,0.038,30.0,133.0,0.9954,3.11,0.44,9.8,5
64f6c2a0fba54f7667c87ddb,white,5.6,0.26,0.26,5.7,0.031,12.0,80.0,0.9923,3.25,0.38,10.8,5
64f6c2a0fba54f7667c87ddc,white,6.3,0.23,0.3,1.8,0.033,16.0,91.0,0.9906,3.28,0.4,11.8,6
64f6c2a0fba54f7667c87ddd,white,6.3,0.23,0.33,1.5,0.036,15.0,105.0,0.991,3.32,0.42,11.2,6
64f6c2a0fba54f7667c87dde,white,5.8,0.27,0.27,12.3,0.045,55.0,170.0,0.9972,3.28,0.42,9.3,6
64f6c2a0fba54f7667c87ddf,white,5.9,0.26,0.4,1.3,0.047,12.0,139.0,0.9945,3.45,0.53,10.4,5
64f6c2a0fba54f7667c87de0,white,6.6,0.18,0.35,1.5,0.049,49.0,141.0,0.9934,3.43,0.85,10.2,7
64f6c2a0fba54f7667c87de1,white,7.4,0.2,0.43,7.8,0.045,27.0,153.0,0.9964,3.19,0.55,9.0,7
64f6c2a0fba54f7667c87de2,white,8.0,0.24,0.36,1.5,0.047,17.0,129.0,0.9948,3.2,0.54,10.0,6
64f6c2a0fba54f7667c87de3,white,6.4,0.26,0.42,9.7,0.044,30.0,140.0,0.9962,3.18,0.47,9.1,6
64f6c2a0fba54f7667c87de4,white,5.4,0.31,0.47,3.0,0.053,46.0,144.0,0.9931,3.29,0.76,10.0,5
64f6c2a0fba54f7667c87de5,white,5.4,0.29,0.47,3.0,0.052,47.0,145.0,0.993,3.29,0.75,10.0,6
64f6c2a0fba54f7667c87de6,white,7.1,0.145,0.33,4.6,0.05,33.0,131.0,0.9942,3.28,0.4,9.6,6
64f6c2a0fba54f7667c87de7,white,5.6,0.34,0.1,1.3,0.031,20.0,68.0,0.9906,3.36,0.51,11.2,7
64f6c2a0fba54f7667c87de8,white,6.7,0.19,0.41,15.6,0.056,75.0,155.0,0.9995,3.2,0.44,8.8,6
64f6c2a0fba54f7667c87de9,white,7.8,0.18,0.46,13.6,0.052,38.0,118.0,0.998,3.15,0.5,10.0,6
64f6c2a0fba54f7667c87dea,white,7.6,0.17,0.45,11.2,0.054,56.0,137.0,0.997,3.15,0.47,10.0,5
64f6c2a0fba54f7667c87deb,white,6.3,0.12,0.36,2.1,0.044,47.0,146.0,0.9914,3.27,0.74,11.4,7
64f6c2a0fba54f7667c87dec,white,7.3,0.33,0.4,6.85,0.038,32.0,138.0,0.992,3.03,0.3,11.9,7
64f6c2a0fba54f7667c87ded,white,5.5,0.335,0.3,2.5,0.071,27.0,128.0,0.9924,3.14,0.51,9.6,6
64f6c2a0fba54f7667c87dee,white,7.3,0.33,0.4,6.85,0.038,32.0,138.0,0.992,3.03,0.3,11.9,7
64f6c2a0fba54f7667c87def,white,5.8,0.4,0.42,4.4,0.047,38.5,245.0,0.9937,3.25,0.57,9.6,6
64f6c2a0fba54f7667c87df0,white,7.3,0.22,0.37,14.3,0.063,48.0,191.0,0.9978,2.89,0.38,9.0,6
64f6c2a0fba54f7667c87df1,white,7.3,0.22,0.37,14.3,0.063,48.0,191.0,0.9978,2.89,0.38,9.0,6
64f6c2a0fba54f7667c87df2,white,6.1,0.36,0.33,1.1,0.05,24.0,169.0,0.9927,3.15,0.78,9.5,6
64f6c2a0fba54f7667c87df3,white,10.0,0.2,0.39,1.4,0.05,19.0,152.0,0.994,3.0,0.42,10.4,6
64f6c2a0fba54f7667c87df4,white,6.9,0.24,0.34,4.7,0.04,43.0,161.0,0.9935,3.2,0.59,10.6,6
64f6c2a0fba54f7667c87df5,white,6.4,0.24,0.32,14.9,0.047,54.0,162.0,0.9968,3.28,0.5,10.2,6
64f6c2a0fba54f7667c87df6,white,7.1,0.365,0.14,1.2,0.055,24.0,84.0,0.9941,3.15,0.43,8.9,5
64f6c2a0fba54f7667c87df7,white,6.8,0.15,0.3,5.3,0.05,40.0,127.0,0.9942,3.4,0.39,9.7,6
64f6c2a0fba54f7667c87df8,white,7.3,0.22,0.37,14.3,0.063,48.0,191.0,0.9978,2.89,0.38,9.0,6
64f6c2a0fba54f7667c87df9,white,6.8,0.16,0.4,2.3,0.037,18.0,102.0,0.9923,3.49,0.42,11.4,7
64f6c2a0fba54f7667c87dfa,white,6.0,0.26,0.32,3.5,0.028,29.0,113.0,0.9912,3.4,0.71,12.3,7
64f6c2a0fba54f7667c87dfb,white,6.0,0.18,0.27,1.5,0.089,40.0,143.0,0.9923,3.49,0.62,10.8,6
64f6c2a0fba54f7667c87dfc,white,6.9,0.33,0.21,1.0,0.053,39.0,148.0,0.9927,3.12,0.45,9.4,6
64f6c2a0fba54f7667c87dfd,white,,0.29,0.48,2.3,0.049,36.0,178.0,0.9931,3.17,0.64,10.6,6
64f6c2a0fba54f7667c87dfe,white,7.1,0.39,0.35,12.5,0.044,26.0,72.0,0.9941,3.17,0.29,11.6,5
64f6c2a0fba54f7667c87dff,white,6.9,0.33,0.21,1.0,0.053,39.0,148.0,0.9927,3.12,0.45,9.4,6
64f6c2a0fba54f7667c87e00,white,7.7,0.29,0.48,2.3,0.049,36.0,178.0,0.9931,3.17,0.64,10.6,6
64f6c2a0fba54f7667c87e01,white,6.6,0.905,0.19,0.8,0.048,17.0,204.0,0.9934,3.34,0.56,10.0,5
64f6c2a0fba54f7667c87e02,white,7.2,0.27,0.27,2.4,0.048,30.0,149.0,0.9936,3.1,0.51,9.2,6
64f6c2a0fba54f7667c87e03,white,5.1,0.33,0.22,1.6,0.027,18.0,89.0,0.9893,3.51,0.38,12.5,7
64f6c2a0fba54f7667c87e04,white,5.1,0.33,0.22,1.6,0.027,18.0,89.0,0.9893,3.51,0.38,12.5,7
64f6c2a0fba54f7667c87e05,white,6.4,0.31,0.28,1.5,0.037,12.0,119.0,0.9919,3.32,0.51,10.4,7
64f6c2a0fba54f7667c87e06,white,7.3,0.2,0.44,1.4,0.045,21.0,98.0,0.9924,3.15,0.46,10.0,7
64f6c2a0fba54f7667c87e07,white,5.7,0.32,0.5,2.6,0.049,17.0,155.0,0.9927,3.22,0.64,10.0,6
64f6c2a0fba54f7667c87e08,white,6.4,0.31,0.28,1.5,0.037,12.0,119.0,0.9919,3.32,0.51,10.4,7
64f6c2a0fba54f7667c87e09,white,7.3,0.2,0.44,1.4,0.045,21.0,98.0,0.9924,3.15,0.46,10.0,7
64f6c2a0fba54f7667c87e0a,white,7.2,0.28,0.26,12.5,0.046,48.0,179.0,0.9975,3.1,0.52,9.0,6
64f6c2a0fba54f7667c87e0b,white,7.5,0.35,0.28,9.6,0.051,26.0,157.0,0.9969,3.12,0.53,9.2,6
64f6c2a0fba54f7667c87e0c,white,7.2,0.27,0.27,2.4,0.048,30.0,149.0,0.9936,3.1,0.51,9.2,6
64f6c2a0fba54f7667c87e0d,white,6.0,0.36,0.39,3.2,0.027,20.0,125.0,0.991,3.38,0.39,11.3,7
64f6c2a0fba54f7667c87e0e,white,5.1,0.33,0.22,1.6,0.027,18.0,89.0,0.9893,3.51,0.38,12.5,7
64f6c2a0fba54f7667c87e0f,white,5.0,0.17,0.56,1.5,0.026,24.0,115.0,0.9906,3.48,0.39,10.8,7
64f6c2a0fba54f7667c87e10,white,6.3,0.39,0.35,5.9,0.04,82.5,260.0,0.9941,3.12,0.66,10.1,5
64f6c2a0fba54f7667c87e11,white,6.7,0.21,0.32,5.4,0.047,29.0,140.0,0.995,3.39,0.46,9.7,6
64f6c2a0fba54f7667c87e12,white,7.0,0.3,0.38,14.9,0.032,60.0,181.0,0.9983,3.18,0.61,9.3,7
64f6c2a0fba54f7667c87e13,white,7.0,0.3,0.38,14.9,0.032,60.0,181.0,0.9983,3.18,0.61,9.3,7
64f6c2a0fba54f7667c87e14,white,6.5,0.36,0.32,1.1,0.031,13.0,66.0,0.9916,3.1,0.46,10.6,5
64f6c2a0fba54f7667c87e15,white,6.1,0.55,0.15,9.8,0.031,19.0,125.0,0.9957,3.36,0.47,10.2,6
64f6c2a0fba54f7667c87e16,white,7.3,0.24,0.43,2.0,0.021,20.0,69.0,0.99,3.08,0.56,12.2,6
64f6c2a0fba54f7667c87e17,white,6.8,0.37,0.51,11.8,0.044,62.0,163.0,0.9976,3.19,0.44,8.8,5
64f6c2a0fba54f7667c87e18,white,6.8,0.27,0.12,1.3,0.04,87.0,168.0,0.992,3.18,0.41,10.0,5
64f6c2a0fba54f7667c87e19,white,8.2,0.28,0.42,1.8,0.031,30.0,93.0,0.9917,3.09,0.39,11.4,5
64f6c2a0fba54f7667c87e1a,white,6.3,0.2,0.4,1.5,0.037,35.0,107.0,0.9917,3.46,0.5,11.4,6
64f6c2a0fba54f7667c87e1b,white,5.9,0.26,0.27,18.2,0.048,52.0,168.0,0.9993,3.35,0.44,9.4,5
64f6c2a0fba54f7667c87e1c,white,6.4,0.19,0.42,2.9,0.032,32.0,83.0,0.9908,3.3,0.41,11.7,6
64f6c2a0fba54f7667c87e1d,white,6.3,0.2,0.4,1.5,0.037,35.0,107.0,0.9917,3.46,0.5,11.4,6
64f6c2a0fba54f7667c87e1e,white,6.8,0.37,0.51,11.8,0.044,62.0,163.0,0.9976,3.19,0.44,8.8,5
64f6c2a0fba54f7667c87e1f,white,6.1,0.35,0.07,1.4,0.069,22.0,108.0,0.9934,3.23,0.52,9.2,5
64f6c2a0fba54f7667c87e20,white,7.1,0.27,0.31,18.2,0.046,55.0,252.0,1.0,3.07,0.56,8.7,5
64f6c2a0fba54f7667c87e21,white,6.8,0.22,0.31,6.3,0.035,33.0,170.0,0.9918,3.24,0.66,12.6,6
64f6c2a0fba54f7667c87e22,white,6.8,0.27,0.12,1.3,0.04,87.0,168.0,0.992,3.18,0.41,10.0,5
64f6c2a0fba54f7667c87e23,white,5.8,0.28,0.34,4.0,0.031,40.0,99.0,0.9896,3.39,0.39,12.8,7
64f6c2a0fba54f7667c87e24,white,6.9,0.49,0.24,1.2,0.049,13.0,125.0,0.9932,3.17,0.51,9.4,5
64f6c2a0fba54f7667c87e25,white,6.3,0.14,0.39,1.2,0.044,26.0,116.0,0.992,3.26,0.53,10.3,6
64f6c2a0fba54f7667c87e26,white,8.2,0.28,0.42,1.8,0.031,30.0,93.0,0.9917,3.09,0.39,11.4,5
64f6c2a0fba54f7667c87e27,white,7.2,0.25,0.39,18.95,0.038,42.0,155.0,0.9999,2.97,0.47,9.0,6
64f6c2a0fba54f7667c87e28,white,7.3,0.28,0.36,12.7,0.04,38.0,140.0,0.998,3.3,0.79,9.6,6
